id,year,ncessch,leaid,grade,race,sex,enrollment,fips,extracted_at
5819,2022,063753006354,0637530,4,99,99,65,6,2026-03-29
5820,2022,063753006355,0637530,4,99,99,56,6,2026-03-29
5821,2022,063753009197,0637530,4,99,99,65,6,2026-03-29
5822,2022,063753013873,0637530,4,99,99,0,6,2026-03-29
5823,2022,063756006357,0637560,4,99,99,51,6,2026-03-29
5824,2022,063756006358,0637560,4,99,99,32,6,2026-03-29
5825,2022,063756006359,0637560,4,99,99,52,6,2026-03-29
5826,2022,063756006360,0637560,4,99,99,70,6,2026-03-29
5827,2022,063756007143,0637560,4,99,99,41,6,2026-03-29
5828,2022,063759006365,0637590,4,99,99,3,6,2026-03-29
5829,2022,063759006368,0637590,4,99,99,37,6,2026-03-29
5830,2022,063759006370,0637590,4,99,99,5,6,2026-03-29
5831,2022,063759007880,0637590,4,99,99,0,6,2026-03-29
5832,2022,063762002045,0637620,4,99,99,5,6,2026-03-29
5833,2022,063762006373,0637620,4,99,99,151,6,2026-03-29
5834,2022,063762011604,0637620,4,99,99,134,6,2026-03-29
5835,2022,063763006376,0637630,4,99,99,1,6,2026-03-29
5836,2022,063763006378,0637630,4,99,99,3,6,2026-03-29
5837,2022,063765006379,0637650,4,99,99,26,6,2026-03-29
5838,2022,063768006380,0637680,4,99,99,9,6,2026-03-29
5839,2022,063771006381,0637710,4,99,99,105,6,2026-03-29
5840,2022,063777006383,0637770,4,99,99,35,6,2026-03-29
5841,2022,063783006386,0637830,4,99,99,87,6,2026-03-29
5842,2022,063789006389,0637890,4,99,99,121,6,2026-03-29
5843,2022,063789006390,0637890,4,99,99,80,6,2026-03-29
5844,2022,063789006392,0637890,4,99,99,121,6,2026-03-29
5845,2022,063795006393,0637950,4,99,99,88,6,2026-03-29
5846,2022,063795006394,0637950,4,99,99,76,6,2026-03-29
5847,2022,063795006397,0637950,4,99,99,48,6,2026-03-29
5848,2022,063795009643,0637950,4,99,99,91,6,2026-03-29
5849,2022,063795011497,0637950,4,99,99,75,6,2026-03-29
5850,2022,063801001375,0638010,4,99,99,45,6,2026-03-29
5851,2022,063801006398,0638010,4,99,99,57,6,2026-03-29
5852,2022,063801006399,0638010,4,99,99,64,6,2026-03-29
5853,2022,063801006400,0638010,4,99,99,62,6,2026-03-29
5854,2022,063801006401,0638010,4,99,99,110,6,2026-03-29
5855,2022,063801006404,0638010,4,99,99,65,6,2026-03-29
5856,2022,063801006405,0638010,4,99,99,90,6,2026-03-29
5857,2022,063801006406,0638010,4,99,99,73,6,2026-03-29
5858,2022,063801006413,0638010,4,99,99,45,6,2026-03-29
5859,2022,063801006415,0638010,4,99,99,69,6,2026-03-29
5860,2022,063801006416,0638010,4,99,99,72,6,2026-03-29
5861,2022,063801006417,0638010,4,99,99,28,6,2026-03-29
5862,2022,063801006418,0638010,4,99,99,63,6,2026-03-29
5863,2022,063801006420,0638010,4,99,99,70,6,2026-03-29
5864,2022,063801006421,0638010,4,99,99,123,6,2026-03-29
5865,2022,063801006422,0638010,4,99,99,73,6,2026-03-29
5866,2022,063801006424,0638010,4,99,99,85,6,2026-03-29
5867,2022,063801006425,0638010,4,99,99,65,6,2026-03-29
5868,2022,063801006426,0638010,4,99,99,65,6,2026-03-29
5869,2022,063801006427,0638010,4,99,99,49,6,2026-03-29
5870,2022,063801006429,0638010,4,99,99,87,6,2026-03-29
5871,2022,063801006431,0638010,4,99,99,46,6,2026-03-29
5872,2022,063801006434,0638010,4,99,99,52,6,2026-03-29
5873,2022,063801006436,0638010,4,99,99,60,6,2026-03-29
5874,2022,063801006437,0638010,4,99,99,71,6,2026-03-29
5875,2022,063801007754,0638010,4,99,99,99,6,2026-03-29
5876,2022,063801007882,0638010,4,99,99,6,6,2026-03-29
5877,2022,063801008340,0638010,4,99,99,96,6,2026-03-29
5878,2022,063801008991,0638010,4,99,99,0,6,2026-03-29
5879,2022,063801009447,0638010,4,99,99,24,6,2026-03-29
5880,2022,063801010316,0638010,4,99,99,44,6,2026-03-29
5881,2022,063801010392,0638010,4,99,99,51,6,2026-03-29
5882,2022,063801011302,0638010,4,99,99,66,6,2026-03-29
5883,2022,063801011778,0638010,4,99,99,38,6,2026-03-29
5884,2022,063801011779,0638010,4,99,99,86,6,2026-03-29
5885,2022,063801011780,0638010,4,99,99,86,6,2026-03-29
5886,2022,063801011781,0638010,4,99,99,100,6,2026-03-29
5887,2022,063801011782,0638010,4,99,99,89,6,2026-03-29
5888,2022,063801011783,0638010,4,99,99,71,6,2026-03-29
5889,2022,063801012085,0638010,4,99,99,105,6,2026-03-29
5890,2022,063801012281,0638010,4,99,99,50,6,2026-03-29
5891,2022,063801012698,0638010,4,99,99,56,6,2026-03-29
5892,2022,063801014471,0638010,4,99,99,64,6,2026-03-29
5893,2022,063804006439,0638040,4,99,99,24,6,2026-03-29
5894,2022,063807006440,0638070,4,99,99,9,6,2026-03-29
5895,2022,063813010702,0638130,4,99,99,0,6,2026-03-29
5896,2022,063813012108,0638130,4,99,99,76,6,2026-03-29
5897,2022,063822006446,0638220,4,99,99,60,6,2026-03-29
5898,2022,063822006447,0638220,4,99,99,48,6,2026-03-29
5899,2022,063822006448,0638220,4,99,99,73,6,2026-03-29
5900,2022,063822006450,0638220,4,99,99,60,6,2026-03-29
5901,2022,063822007883,0638220,4,99,99,76,6,2026-03-29
5902,2022,063822009448,0638220,4,99,99,87,6,2026-03-29
5903,2022,063822010249,0638220,4,99,99,61,6,2026-03-29
5904,2022,063822010536,0638220,4,99,99,124,6,2026-03-29
5905,2022,063822012288,0638220,4,99,99,57,6,2026-03-29
5906,2022,063822014133,0638220,4,99,99,0,6,2026-03-29
5907,2022,063825006451,0638250,4,99,99,56,6,2026-03-29
5908,2022,063834006453,0638340,4,99,99,84,6,2026-03-29
5909,2022,063843006455,0638430,4,99,99,39,6,2026-03-29
5910,2022,063846002796,0638460,4,99,99,70,6,2026-03-29
5911,2022,063846004088,0638460,4,99,99,62,6,2026-03-29
5912,2022,063846006456,0638460,4,99,99,64,6,2026-03-29
5913,2022,063846006458,0638460,4,99,99,98,6,2026-03-29
5914,2022,063846006459,0638460,4,99,99,101,6,2026-03-29
5915,2022,063846006460,0638460,4,99,99,115,6,2026-03-29
5916,2022,063846006463,0638460,4,99,99,58,6,2026-03-29
5917,2022,063846007433,0638460,4,99,99,41,6,2026-03-29
5918,2022,063852006469,0638520,4,99,99,3,6,2026-03-29
5919,2022,063855010230,0638550,4,99,99,95,6,2026-03-29
5920,2022,063867001813,0638670,4,99,99,94,6,2026-03-29
5921,2022,063867006497,0638670,4,99,99,62,6,2026-03-29
5922,2022,063867006498,0638670,4,99,99,81,6,2026-03-29
5923,2022,063867006499,0638670,4,99,99,71,6,2026-03-29
5924,2022,063867006501,0638670,4,99,99,76,6,2026-03-29
5925,2022,063867006502,0638670,4,99,99,57,6,2026-03-29
5926,2022,063867006503,0638670,4,99,99,72,6,2026-03-29
5927,2022,063867010695,0638670,4,99,99,100,6,2026-03-29
5928,2022,063867011851,0638670,4,99,99,114,6,2026-03-29
5929,2022,063867011872,0638670,4,99,99,107,6,2026-03-29
5930,2022,063870006508,0638700,4,99,99,256,6,2026-03-29
5931,2022,063877004954,0638770,4,99,99,76,6,2026-03-29
5932,2022,063877006175,0638770,4,99,99,0,6,2026-03-29
5933,2022,063877006512,0638770,4,99,99,16,6,2026-03-29
5934,2022,063877006513,0638770,4,99,99,64,6,2026-03-29
5935,2022,063877006519,0638770,4,99,99,52,6,2026-03-29
5936,2022,063877006521,0638770,4,99,99,74,6,2026-03-29
5937,2022,063888006530,0638880,4,99,99,100,6,2026-03-29
5938,2022,063888008994,0638880,4,99,99,104,6,2026-03-29
5939,2022,063888010110,0638880,4,99,99,92,6,2026-03-29
5940,2022,063888014651,0638880,4,99,99,4,6,2026-03-29
5941,2022,063898006534,0638980,4,99,99,135,6,2026-03-29
5942,2022,063898006535,0638980,4,99,99,100,6,2026-03-29
5943,2022,063898006537,0638980,4,99,99,129,6,2026-03-29
5944,2022,063898007145,0638980,4,99,99,4,6,2026-03-29
5945,2022,063900004016,0639000,4,99,99,147,6,2026-03-29
5946,2022,063900008622,0639000,4,99,99,0,6,2026-03-29
5947,2022,063906006543,0639060,4,99,99,85,6,2026-03-29
5948,2022,063918006545,0639180,4,99,99,44,6,2026-03-29
5949,2022,063918006546,0639180,4,99,99,73,6,2026-03-29
5950,2022,063918010470,0639180,4,99,99,0,6,2026-03-29
5951,2022,063918010743,0639180,4,99,99,56,6,2026-03-29
5952,2022,063921006547,0639210,4,99,99,13,6,2026-03-29
5953,2022,063930006548,0639300,4,99,99,61,6,2026-03-29
5954,2022,063942006549,0639420,4,99,99,58,6,2026-03-29
5955,2022,063942006550,0639420,4,99,99,113,6,2026-03-29
5956,2022,063942006551,0639420,4,99,99,90,6,2026-03-29
5957,2022,063942006552,0639420,4,99,99,106,6,2026-03-29
5958,2022,063942006554,0639420,4,99,99,52,6,2026-03-29
5959,2022,063942006557,0639420,4,99,99,88,6,2026-03-29
5960,2022,063942006558,0639420,4,99,99,76,6,2026-03-29
5961,2022,063942006559,0639420,4,99,99,127,6,2026-03-29
5962,2022,063942006563,0639420,4,99,99,71,6,2026-03-29
5963,2022,063942006570,0639420,4,99,99,108,6,2026-03-29
5964,2022,063942006571,0639420,4,99,99,84,6,2026-03-29
5965,2022,063942006575,0639420,4,99,99,74,6,2026-03-29
5966,2022,063942006577,0639420,4,99,99,103,6,2026-03-29
5967,2022,063942006578,0639420,4,99,99,155,6,2026-03-29
5968,2022,063942006579,0639420,4,99,99,115,6,2026-03-29
5969,2022,063942006581,0639420,4,99,99,64,6,2026-03-29
5970,2022,063942006582,0639420,4,99,99,59,6,2026-03-29
5971,2022,063960006594,0639600,4,99,99,34,6,2026-03-29
5972,2022,063963002845,0639630,4,99,99,101,6,2026-03-29
5973,2022,063963005418,0639630,4,99,99,64,6,2026-03-29
5974,2022,063963006595,0639630,4,99,99,96,6,2026-03-29
5975,2022,063963006598,0639630,4,99,99,70,6,2026-03-29
5976,2022,063963008642,0639630,4,99,99,2,6,2026-03-29
5977,2022,063963008998,0639630,4,99,99,103,6,2026-03-29
5978,2022,063969006601,0639690,4,99,99,4,6,2026-03-29
5979,2022,063972006602,0639720,4,99,99,13,6,2026-03-29
5980,2022,063975006603,0639750,4,99,99,1,6,2026-03-29
5981,2022,063984006608,0639840,4,99,99,21,6,2026-03-29
5982,2022,063987006612,0639870,4,99,99,105,6,2026-03-29
5983,2022,063987006613,0639870,4,99,99,90,6,2026-03-29
5984,2022,063987006614,0639870,4,99,99,44,6,2026-03-29
5985,2022,063987006615,0639870,4,99,99,103,6,2026-03-29
5986,2022,063987006617,0639870,4,99,99,104,6,2026-03-29
5987,2022,063987006618,0639870,4,99,99,80,6,2026-03-29
5988,2022,063987007469,0639870,4,99,99,91,6,2026-03-29
5989,2022,063987008999,0639870,4,99,99,76,6,2026-03-29
5990,2022,063987009201,0639870,4,99,99,109,6,2026-03-29
5991,2022,063987012002,0639870,4,99,99,100,6,2026-03-29
5992,2022,063987012991,0639870,4,99,99,1,6,2026-03-29
5993,2022,063987013286,0639870,4,99,99,132,6,2026-03-29
5994,2022,063994006624,0639940,4,99,99,33,6,2026-03-29
5995,2022,064015000774,0640150,4,99,99,53,6,2026-03-29
5996,2022,064015004783,0640150,4,99,99,79,6,2026-03-29
5997,2022,064015006633,0640150,4,99,99,103,6,2026-03-29
5998,2022,064015006636,0640150,4,99,99,102,6,2026-03-29
5999,2022,064015006637,0640150,4,99,99,81,6,2026-03-29
6000,2022,064015006639,0640150,4,99,99,84,6,2026-03-29
6001,2022,064015006642,0640150,4,99,99,74,6,2026-03-29
6002,2022,064015006644,0640150,4,99,99,82,6,2026-03-29
6003,2022,064015006648,0640150,4,99,99,106,6,2026-03-29
6004,2022,064015007201,0640150,4,99,99,13,6,2026-03-29
6005,2022,064015007202,0640150,4,99,99,60,6,2026-03-29
6006,2022,064015007203,0640150,4,99,99,80,6,2026-03-29
6007,2022,064015008756,0640150,4,99,99,71,6,2026-03-29
6008,2022,064015008757,0640150,4,99,99,50,6,2026-03-29
6009,2022,064015008758,0640150,4,99,99,67,6,2026-03-29
6010,2022,064015009001,0640150,4,99,99,61,6,2026-03-29
6011,2022,064015010995,0640150,4,99,99,151,6,2026-03-29
6012,2022,064015012571,0640150,4,99,99,95,6,2026-03-29
6013,2022,064015014003,0640150,4,99,99,86,6,2026-03-29
6014,2022,064020007475,0640200,4,99,99,25,6,2026-03-29
6015,2022,064023006652,0640230,4,99,99,39,6,2026-03-29
6016,2022,064023008651,0640230,4,99,99,14,6,2026-03-29
6017,2022,064023010687,0640230,4,99,99,29,6,2026-03-29
6018,2022,064026006654,0640260,4,99,99,12,6,2026-03-29
6019,2022,064030006655,0640300,4,99,99,88,6,2026-03-29
6020,2022,064030006656,0640300,4,99,99,61,6,2026-03-29
6021,2022,064030006658,0640300,4,99,99,61,6,2026-03-29
6022,2022,064030006659,0640300,4,99,99,55,6,2026-03-29
6023,2022,064030006666,0640300,4,99,99,66,6,2026-03-29
6024,2022,064030010957,0640300,4,99,99,61,6,2026-03-29
6025,2022,064030013714,0640300,4,99,99,3,6,2026-03-29
6026,2022,064032006667,0640320,4,99,99,106,6,2026-03-29
6027,2022,064032006669,0640320,4,99,99,114,6,2026-03-29
6028,2022,064032006672,0640320,4,99,99,97,6,2026-03-29
6029,2022,064032006674,0640320,4,99,99,97,6,2026-03-29
6030,2022,064032006677,0640320,4,99,99,112,6,2026-03-29
6031,2022,064032006678,0640320,4,99,99,108,6,2026-03-29
6032,2022,064038006681,0640380,4,99,99,84,6,2026-03-29
6033,2022,064059006697,0640590,4,99,99,106,6,2026-03-29
6034,2022,064059006701,0640590,4,99,99,77,6,2026-03-29
6035,2022,064059006702,0640590,4,99,99,57,6,2026-03-29
6036,2022,064059006704,0640590,4,99,99,122,6,2026-03-29
6037,2022,064059006705,0640590,4,99,99,55,6,2026-03-29
6038,2022,064059006706,0640590,4,99,99,94,6,2026-03-29
6039,2022,064059010123,0640590,4,99,99,82,6,2026-03-29
6040,2022,064059010329,0640590,4,99,99,111,6,2026-03-29
6041,2022,064059010330,0640590,4,99,99,122,6,2026-03-29
6042,2022,064059014012,0640590,4,99,99,65,6,2026-03-29
6043,2022,064065006714,0640650,4,99,99,93,6,2026-03-29
6044,2022,064068006715,0640680,4,99,99,33,6,2026-03-29
6045,2022,064068006716,0640680,4,99,99,30,6,2026-03-29
6046,2022,064068007000,0640680,4,99,99,2,6,2026-03-29
6047,2022,064071006717,0640710,4,99,99,24,6,2026-03-29
6048,2022,064074006718,0640740,4,99,99,68,6,2026-03-29
6049,2022,064074006720,0640740,4,99,99,64,6,2026-03-29
6050,2022,064074006721,0640740,4,99,99,84,6,2026-03-29
6051,2022,064074006722,0640740,4,99,99,43,6,2026-03-29
6052,2022,064074006723,0640740,4,99,99,46,6,2026-03-29
6053,2022,064074006724,0640740,4,99,99,43,6,2026-03-29
6054,2022,064074006725,0640740,4,99,99,57,6,2026-03-29
6055,2022,064074006728,0640740,4,99,99,57,6,2026-03-29
6056,2022,064074006731,0640740,4,99,99,24,6,2026-03-29
6057,2022,064074006732,0640740,4,99,99,47,6,2026-03-29
6058,2022,064074006737,0640740,4,99,99,62,6,2026-03-29
6059,2022,064074007368,0640740,4,99,99,55,6,2026-03-29
6060,2022,064074009455,0640740,4,99,99,72,6,2026-03-29
6061,2022,064074010331,0640740,4,99,99,107,6,2026-03-29
6062,2022,064074012088,0640740,4,99,99,39,6,2026-03-29
6063,2022,064080006742,0640800,4,99,99,22,6,2026-03-29
6064,2022,064098006747,0640980,4,99,99,30,6,2026-03-29
6065,2022,064098006751,0640980,4,99,99,60,6,2026-03-29
6066,2022,064098006753,0640980,4,99,99,44,6,2026-03-29
6067,2022,064098006754,0640980,4,99,99,77,6,2026-03-29
6068,2022,064098006755,0640980,4,99,99,60,6,2026-03-29
6069,2022,064098006758,0640980,4,99,99,68,6,2026-03-29
6070,2022,064098006761,0640980,4,99,99,44,6,2026-03-29
6071,2022,064098006762,0640980,4,99,99,57,6,2026-03-29
6072,2022,064098006763,0640980,4,99,99,109,6,2026-03-29
6073,2022,064098006765,0640980,4,99,99,66,6,2026-03-29
6074,2022,064098006766,0640980,4,99,99,71,6,2026-03-29
6075,2022,064098006767,0640980,4,99,99,64,6,2026-03-29
6076,2022,064098006770,0640980,4,99,99,62,6,2026-03-29
6077,2022,064098007931,0640980,4,99,99,7,6,2026-03-29
6078,2022,064098008433,0640980,4,99,99,63,6,2026-03-29
6079,2022,064098008669,0640980,4,99,99,44,6,2026-03-29
6080,2022,064098009004,0640980,4,99,99,31,6,2026-03-29
6081,2022,064098009456,0640980,4,99,99,96,6,2026-03-29
6082,2022,064104001135,0641040,4,99,99,75,6,2026-03-29
6083,2022,064104006457,0641040,4,99,99,122,6,2026-03-29
6084,2022,064104006771,0641040,4,99,99,78,6,2026-03-29
6085,2022,064104006773,0641040,4,99,99,71,6,2026-03-29
6086,2022,064104006774,0641040,4,99,99,107,6,2026-03-29
6087,2022,064104007280,0641040,4,99,99,28,6,2026-03-29
6088,2022,064104007891,0641040,4,99,99,120,6,2026-03-29
6089,2022,064104008586,0641040,4,99,99,134,6,2026-03-29
6090,2022,064104008587,0641040,4,99,99,29,6,2026-03-29
6091,2022,064104009005,0641040,4,99,99,114,6,2026-03-29
6092,2022,064104009202,0641040,4,99,99,104,6,2026-03-29
6093,2022,064104010132,0641040,4,99,99,126,6,2026-03-29
6094,2022,064104010133,0641040,4,99,99,90,6,2026-03-29
6095,2022,064104011109,0641040,4,99,99,115,6,2026-03-29
6096,2022,064104011110,0641040,4,99,99,108,6,2026-03-29
6097,2022,064104011111,0641040,4,99,99,105,6,2026-03-29
6098,2022,064104011914,0641040,4,99,99,124,6,2026-03-29
6099,2022,064104014388,0641040,4,99,99,87,6,2026-03-29
6100,2022,064113006784,0641130,4,99,99,67,6,2026-03-29
6101,2022,064116001847,0641160,4,99,99,89,6,2026-03-29
6102,2022,064116006785,0641160,4,99,99,58,6,2026-03-29
6103,2022,064116006786,0641160,4,99,99,75,6,2026-03-29
6104,2022,064116006787,0641160,4,99,99,64,6,2026-03-29
6105,2022,064116006789,0641160,4,99,99,67,6,2026-03-29
6106,2022,064116006791,0641160,4,99,99,102,6,2026-03-29
6107,2022,064116006793,0641160,4,99,99,91,6,2026-03-29
6108,2022,064116006795,0641160,4,99,99,52,6,2026-03-29
6109,2022,064116006796,0641160,4,99,99,76,6,2026-03-29
6110,2022,064116006797,0641160,4,99,99,69,6,2026-03-29
6111,2022,064116006798,0641160,4,99,99,86,6,2026-03-29
6112,2022,064116006799,0641160,4,99,99,84,6,2026-03-29
6113,2022,064116006800,0641160,4,99,99,78,6,2026-03-29
6114,2022,064116006805,0641160,4,99,99,94,6,2026-03-29
6115,2022,064116006807,0641160,4,99,99,110,6,2026-03-29
6116,2022,064116006809,0641160,4,99,99,72,6,2026-03-29
6117,2022,064116006810,0641160,4,99,99,41,6,2026-03-29
6118,2022,064116006811,0641160,4,99,99,77,6,2026-03-29
6119,2022,064116008424,0641160,4,99,99,9,6,2026-03-29
6120,2022,064116009007,0641160,4,99,99,96,6,2026-03-29
6121,2022,064116009457,0641160,4,99,99,66,6,2026-03-29
6122,2022,064116011529,0641160,4,99,99,87,6,2026-03-29
6123,2022,064116011530,0641160,4,99,99,97,6,2026-03-29
6124,2022,064116011824,0641160,4,99,99,67,6,2026-03-29
6125,2022,064116012218,0641160,4,99,99,115,6,2026-03-29
6126,2022,064116013106,0641160,4,99,99,84,6,2026-03-29
6127,2022,064116014140,0641160,4,99,99,41,6,2026-03-29
6128,2022,064116014402,0641160,4,99,99,86,6,2026-03-29
6129,2022,064119001246,0641190,4,99,99,4,6,2026-03-29
6130,2022,064119001248,0641190,4,99,99,116,6,2026-03-29
6131,2022,064119001249,0641190,4,99,99,68,6,2026-03-29
6132,2022,064119006813,0641190,4,99,99,68,6,2026-03-29
6133,2022,064119006814,0641190,4,99,99,91,6,2026-03-29
6134,2022,064119006816,0641190,4,99,99,102,6,2026-03-29
6135,2022,064119006818,0641190,4,99,99,136,6,2026-03-29
6136,2022,064119006820,0641190,4,99,99,63,6,2026-03-29
6137,2022,064119006822,0641190,4,99,99,100,6,2026-03-29
6138,2022,064119009204,0641190,4,99,99,78,6,2026-03-29
6139,2022,064119009460,0641190,4,99,99,122,6,2026-03-29
6140,2022,064119009652,0641190,4,99,99,124,6,2026-03-29
6141,2022,064119011270,0641190,4,99,99,100,6,2026-03-29
6142,2022,064119011280,0641190,4,99,99,73,6,2026-03-29
6143,2022,064119011400,0641190,4,99,99,75,6,2026-03-29
6144,2022,064119011769,0641190,4,99,99,80,6,2026-03-29
6145,2022,064119013151,0641190,4,99,99,9,6,2026-03-29
6146,2022,064122006826,0641220,4,99,99,2,6,2026-03-29
6147,2022,064125006827,0641250,4,99,99,82,6,2026-03-29
6148,2022,064125006828,0641250,4,99,99,54,6,2026-03-29
6149,2022,064125006829,0641250,4,99,99,54,6,2026-03-29
6150,2022,064125006832,0641250,4,99,99,50,6,2026-03-29
6151,2022,064125009461,0641250,4,99,99,59,6,2026-03-29
6152,2022,064125013866,0641250,4,99,99,53,6,2026-03-29
6153,2022,064128006833,0641280,4,99,99,121,6,2026-03-29
6154,2022,064128006835,0641280,4,99,99,92,6,2026-03-29
6155,2022,064128006836,0641280,4,99,99,84,6,2026-03-29
6156,2022,064128006838,0641280,4,99,99,133,6,2026-03-29
6157,2022,064128006839,0641280,4,99,99,105,6,2026-03-29
6158,2022,064128006841,0641280,4,99,99,103,6,2026-03-29
6159,2022,064128006842,0641280,4,99,99,123,6,2026-03-29
6160,2022,064128009205,0641280,4,99,99,141,6,2026-03-29
6161,2022,064128009653,0641280,4,99,99,128,6,2026-03-29
6162,2022,064140000417,0641400,4,99,99,93,6,2026-03-29
6163,2022,064140006845,0641400,4,99,99,101,6,2026-03-29
6164,2022,064140012045,0641400,4,99,99,97,6,2026-03-29
6165,2022,064140014394,0641400,4,99,99,81,6,2026-03-29
6166,2022,064146006850,0641460,4,99,99,53,6,2026-03-29
6167,2022,064158006854,0641580,4,99,99,64,6,2026-03-29
6168,2022,064158006858,0641580,4,99,99,61,6,2026-03-29
6169,2022,064158006859,0641580,4,99,99,72,6,2026-03-29
6170,2022,064158007936,0641580,4,99,99,76,6,2026-03-29
6171,2022,064158010139,0641580,4,99,99,0,6,2026-03-29
6172,2022,064158010715,0641580,4,99,99,118,6,2026-03-29
6173,2022,064158012071,0641580,4,99,99,91,6,2026-03-29
6174,2022,064158012263,0641580,4,99,99,71,6,2026-03-29
6175,2022,064158012499,0641580,4,99,99,0,6,2026-03-29
6176,2022,064158014575,0641580,4,99,99,10,6,2026-03-29
6177,2022,064161006863,0641610,4,99,99,78,6,2026-03-29
6178,2022,064179007457,0641790,4,99,99,52,6,2026-03-29
6179,2022,064179010332,0641790,4,99,99,47,6,2026-03-29
6180,2022,064182006870,0641820,4,99,99,30,6,2026-03-29
6181,2022,064188003327,0641880,4,99,99,189,6,2026-03-29
6182,2022,064188012082,0641880,4,99,99,180,6,2026-03-29
6183,2022,064198006873,0641980,4,99,99,43,6,2026-03-29
6184,2022,064200006874,0642000,4,99,99,54,6,2026-03-29
6185,2022,064200006875,0642000,4,99,99,72,6,2026-03-29
6186,2022,064200006880,0642000,4,99,99,96,6,2026-03-29
6187,2022,064200006881,0642000,4,99,99,53,6,2026-03-29
6188,2022,064200006882,0642000,4,99,99,69,6,2026-03-29
6189,2022,064200006883,0642000,4,99,99,95,6,2026-03-29
6190,2022,064200006884,0642000,4,99,99,59,6,2026-03-29
6191,2022,064206003032,0642060,4,99,99,9,6,2026-03-29
6192,2022,064206006888,0642060,4,99,99,37,6,2026-03-29
6193,2022,064212003262,0642120,4,99,99,143,6,2026-03-29
6194,2022,064212006889,0642120,4,99,99,69,6,2026-03-29
6195,2022,064212006891,0642120,4,99,99,20,6,2026-03-29
6196,2022,064212006892,0642120,4,99,99,110,6,2026-03-29
6197,2022,064212006893,0642120,4,99,99,102,6,2026-03-29
6198,2022,064212009655,0642120,4,99,99,123,6,2026-03-29
6199,2022,064212010141,0642120,4,99,99,88,6,2026-03-29
